,Name,Sector,Sharpe,Risk
TRUP,"Trupanion, Inc.",Health Care,2.06690766458461,0.021221788486147218
TRVN,"Trevena, Inc.",Health Care,-0.8555109452163882,0.04756100817825172
TSBK,"Timberland Bancorp, Inc.",Finance,3.844769947637148,0.015208051075103278
TSC,"TriState Capital Holdings, Inc.",Finance,1.6722188242313032,0.016046844454827944
TSCO,Tractor Supply Company,Consumer Services,-0.18295719006827751,0.015837910252983804
TSEM,Tower Semiconductor Ltd.,Technology,2.8556863414692444,0.016591366312179275
TSLA,"Tesla, Inc. ",Capital Goods,1.9624273799810534,0.021925232422773954
TSRI,"TSR, Inc.",Technology,-0.4078193762665219,0.050703186797691153
TSRO,"TESARO, Inc.",Health Care,0.3918748423597966,0.03207528650031579
TST,"TheStreet, Inc.",Consumer Services,-0.12769720356617237,0.03037947340375439
TTD,"The Trade Desk, Inc.",Technology,2.4124529375115853,0.03773658498182214
TTEC,"TeleTech Holdings, Inc.",Technology,1.968174330927415,0.01603098170203922
TTEK,"Tetra Tech, Inc.",Consumer Services,1.4755868478367502,0.014712341431120332
TTGT,"TechTarget, Inc.",Miscellaneous,1.6332346569823577,0.015294817710251065
TTMI,"TTM Technologies, Inc.",Technology,0.7566959844197316,0.0283097173087311
TTNP,"Titan Pharmaceuticals, Inc.",Health Care,-1.1193740268286358,0.04149432905788081
TTOO,"T2 Biosystems, Inc.",Health Care,-0.508232140186624,0.049346478760339464
TTPH,"Tetraphase Pharmaceuticals, Inc.",Health Care,1.8405607638572992,0.038244274477898854
TTS,"Tile Shop Hldgs, Inc.",Consumer Services,-0.84647082966432,0.038034248300130497
TTWO,"Take-Two Interactive Software, Inc.",Technology,4.248198610447338,0.019058414848612665
TUES,Tuesday Morning Corp.,Consumer Services,-0.7118302357126816,0.04711667050571292
TUR,iShares MSCI Turkey ETF,n/a,0.551410294085939,0.07047491419153246
TURN,180 Degree Capital Corp.,Finance,-0.36421143647252174,0.02092330588199424
TUSA,First Trust Total US Market AlphaDEX ETF,n/a,2.2824481447623337,0.024520939979132676
TVIX,VelocityShares Daily 2x VIX Short-Term ETN,Finance,-2.063093599724344,0.13137863203072347
TVIZ,VelocityShares Daily 2x VIX Medium-Term ETN,Finance,-2.5720858109848006,0.07981801893091786
TVTY,"Tivity Health, Inc.",Health Care,1.7549395226373141,0.02293875411192268
TWIN,"Twin Disc, Incorporated",Technology,1.2869544284289227,0.028002437351099203
TWMC,Trans World Entertainment Corp.,Consumer Services,-0.7273592812138477,0.052000536042414836
TWNK,"Hostess Brands, Inc.",Consumer Non-Durables,1.2288992647584254,0.01726137919543091
TWOU,"2U, Inc.",Technology,1.6310521225804901,0.01873350519985036
TXN,Texas Instruments Incorporated,Technology,2.0203122581340875,0.010704698358539055
TXRH,"Texas Roadhouse, Inc.",Consumer Services,1.0552413474997109,0.017723691156205708
TYPE,Monotype Imaging Holdings Inc.,Technology,-0.1062254674448055,0.01654011119434913
TZOO,Travelzoo,Technology,-0.6751832016993301,0.030376880921247306
UAE,iShares MSCI UAE Capped ETF,n/a,0.6803612772303953,0.026792474975582174
UBCP,"United Bancorp, Inc.",Finance,0.6218857072337662,0.017809538668191197
UBFO,United Security Bancshares,Finance,1.7963980866270493,0.02353646007063834
UBIO,Proshares UltraPro Nasdaq Biotechnology,n/a,0.5863537287228446,0.16337315415614495
UBNK,"United Financial Bancorp, Inc. ",Finance,1.6780013121490047,0.015420264690463828
UBNT,"Ubiquiti Networks, Inc.",Technology,-0.009585380333404803,0.022680138792459413
UBOH,"United Bancshares, Inc.",Finance,0.6190203963072067,0.0196819319466277
UBSH,Union Bankshares Corporation,Finance,1.2118099679982433,0.016643657370524114
UBSI,"United Bankshares, Inc.",Finance,0.03928732334260905,0.016498332261189057
UCBA,United Community Bancorp,Finance,2.0274872648436126,0.013327344349552395
UCBI,"United Community Banks, Inc.",Finance,1.3803083050878686,0.01586933254942444
UCFC,United Community Financial Corp.,Finance,1.4748294828566688,0.016530978411378395
UCTT,"Ultra Clean Holdings, Inc.",Technology,6.151935583394461,0.0315741013597264
UDBI,Legg Mason US Diversified Core ETF,n/a,2.7662189162386635,0.015987421119562792
UEIC,Universal Electronics Inc.,Consumer Non-Durables,-0.28118412986168967,0.020839655828394567
UEPS,"Net 1 UEPS Technologies, Inc.",Finance,0.6544952856062756,0.026632824244010447
UFCS,"United Fire Group, Inc",Finance,0.7168096544896307,0.015191259828586368
UFPI,"Universal Forest Products, Inc.",Basic Industries,0.13170416763379383,0.0176632346437354
UFPT,"UFP Technologies, Inc.",Capital Goods,0.3454288426319728,0.013137742145846915
UG,"United-Guardian, Inc.",Consumer Non-Durables,1.2438125111587213,0.021452037606431246
UGLD,VelocityShares 3x Long Gold ETN,Finance,-0.42154774247946747,0.10943053684292842
UHAL,Amerco,Consumer Services,0.43002400181837724,0.014367119333770486
UIHC,United Insurance Holdings Corp.,Finance,0.16579568559524543,0.031236610706884084
ULBI,Ultralife Corporation,Miscellaneous,2.1353500090597675,0.02699394953629568
ULH,"Universal Logistics Holdings, Inc.",Transportation,-0.2028116434590931,0.01871252800539781
ULTA,"Ulta Beauty, Inc.",Consumer Services,-0.23146210532493228,0.016632267612721484
ULTI,"The Ultimate Software Group, Inc.",Technology,-0.20507917722556696,0.016502757090671488
UMBF,UMB Financial Corporation,Finance,0.8884202130534996,0.01635943395982479
UMPQ,Umpqua Holdings Corporation,Finance,1.333144266977303,0.014875875163626016
UNAM,Unico American Corporation,Finance,-0.3465489498553224,0.027336149228440177
UNB,"Union Bankshares, Inc.",Finance,1.309246740223443,0.022780878464286437
UNFI,"United Natural Foods, Inc.",Consumer Non-Durables,-0.10854150608607051,0.01912471031332398
UNIT,Uniti Group Inc.,Consumer Services,-1.0735718048863576,0.021965823858776067
UNTY,"Unity Bancorp, Inc.",Finance,2.6552381584989595,0.017682130755071922
UONE,"Urban One, Inc. ",Consumer Services,-0.4414890445836281,0.06213832632895542
UONEK,"Urban One, Inc. ",Consumer Services,-0.4461200215762429,0.048923068668217974
UPLD,"Upland Software, Inc.",Technology,4.316356104978262,0.024064555973288316
URBN,"Urban Outfitters, Inc.",Consumer Services,-0.8048594487056313,0.027761725085968265
USAK,"USA Truck, Inc.",Transportation,0.5795406726295377,0.0395290479398609
USAP,"Universal Stainless & Alloy Products, Inc.",Basic Industries,2.777692951105461,0.0262582579403899
USAT,"USA Technologies, Inc.",Miscellaneous,0.37087410377019336,0.0365985772207026
USAU,U.S. Gold Corp.,n/a,-0.679700403740842,0.05763318981241318
USCR,"U S Concrete, Inc.",Capital Goods,1.8791264603510502,0.024526406060351457
USEG,U.S. Energy Corp.,Energy,-0.4539358875028811,0.05960225539809253
USLB,PowerShares Russell 1000 Low Beta Equal Weight Portfolio,n/a,2.531755521636426,0.015152157417792378
USLM,"United States Lime & Minerals, Inc.",Basic Industries,1.5959296869243027,0.010767177880897013
USLV,VelocityShares 3x Long Silver ETN,Finance,-0.8230992940148245,0.16789493342696904
UTHR,United Therapeutics Corporation,Health Care,0.058518410438304164,0.021778224086010742
UTMD,"Utah Medical Products, Inc.",Health Care,1.3221588475072295,0.01462932076589737
UTSI,UTStarcom Holdings Corp,Consumer Durables,0.3332931019129557,0.016734150827639665
UVSP,Univest Corporation of Pennsylvania,Finance,1.7670272310936315,0.014591834218980675
VALU,"Value Line, Inc.",Finance,0.32845141642401443,0.023970041750101135
VALX,Validea Market Legends ETF,n/a,1.3543270289951415,0.03347195711905261
VBFC,Village Bank and Trust Financial Corp.,Finance,1.3648714176890107,0.033879970126766315
VBIV,"VBI Vaccines, Inc.",Health Care,1.1714279443935949,0.035110790619455864
VBND,Vident Core U.S. Bond Strategy Fund,n/a,-0.110461345498857,0.010522704363235746
VBTX,"Veritex Holdings, Inc.",Finance,2.04987846879604,0.018640531282351325
VCEL,Vericel Corporation,Health Care,0.9196364519770645,0.05805791887758603
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,n/a,0.34475454345552886,0.011676330027112347
VCLT,Vanguard Long-Term Corporate Bond ETF,n/a,0.3626266407696855,0.020490845759398378
VCSH,Vanguard Short-Term Corporate Bond ETF,n/a,1.0862642183671674,0.004180537888619336
VCYT,"Veracyte, Inc.",Health Care,0.44283940516608844,0.023144243232265858
VDSI,"VASCO Data Security International, Inc.",Technology,-0.8117772624013377,0.02519828731652142
VDTH,Videocon d2h Limited,Consumer Services,1.6319194397891192,0.015060178037777972
VECO,Veeco Instruments Inc.,Technology,0.04193589220661654,0.028467894995940744
VEON,VEON Ltd.,Public Utilities,0.042215049766805485,0.02381663306775755
VGIT,Vanguard Intermediate -Term Government Bond ETF,n/a,-0.41967902686102837,0.009713481337046545
VGLT,Vanguard Long-Term Government Bond ETF,n/a,-0.6221311545173577,0.030122891733575765
VGSH,Vanguard Short-Term Government ETF,n/a,0.24536240385418784,0.0018231385621969869
VIA,Viacom Inc.,Consumer Services,-0.46555241019633564,0.020058203347428954
VIAB,Viacom Inc.,Consumer Services,-0.814319625676704,0.0193349319687287
VIAV,Viavi Solutions Inc.,Technology,1.0655534477341149,0.018625779636268554
VICL,Vical Incorporated,Health Care,-0.4286902314889964,0.026752536442901997
VICR,Vicor Corporation,Capital Goods,2.7406614742590345,0.023728437118479072
VIDI,Vident International Equity Fund,n/a,3.622748250787196,0.021038632408061014
VIGI,Vanguard International Dividend Appreciation ETF,n/a,1.439061655953897,0.028561616820019772
VIIX,VelocityShares VIX Short-Term ETN,Finance,-2.6274025272286243,0.0784595147323895
VIIZ,VelocityShares VIX Medium-Term ETN,Finance,-2.990085128811815,0.04319273229437518
VIRC,Virco Manufacturing Corporation,Consumer Durables,0.9315642433588842,0.029329574532797574
VIRT,"Virtu Financial, Inc.",Finance,0.6725120249268913,0.019109539034133424
VIVE,"Viveve Medical, Inc.",Health Care,0.25345311842704044,0.040418865405200635
VIVO,Meridian Bioscience Inc.,Health Care,-0.5782955108855924,0.023367215305894695
VKTX,"Viking Therapeutics, Inc.",Health Care,0.25186366460753984,0.047040028263459086
VLGEA,"Village Super Market, Inc.",Consumer Services,-0.8090899316895123,0.014884749737859315
VLRX,"Valeritas Holdings, Inc.",Health Care,-0.8547772569636272,0.08184821662246194
VMBS,Vanguard Mortgage-Backed Securities ETF,n/a,0.1036530714535073,0.006858339889567543
VNDA,Vanda Pharmaceuticals Inc.,Health Care,0.09529869878714499,0.023507300773841992
VNET,"21Vianet Group, Inc.",Technology,-1.2481563572689163,0.030745657107068614
VNOM,Viper Energy Partners LP,Energy,0.9116662847985186,0.017409827567688288
VNQI,Vanguard Global ex-U.S. Real Estate ETF,n/a,1.103625471460157,0.026874485837690497
VOD,Vodafone Group Plc,Public Utilities,-0.6065896667147191,0.011333909616299443
VONE,Vanguard Russell 1000 ETF,n/a,3.27744842926437,0.01619203282781989
VONG,Vanguard Russell 1000 Growth ETF,n/a,3.687002523094929,0.017073443097874653
VONV,Vanguard Russell 1000 Value ETF,n/a,1.9724360517248094,0.021925075489346912
VOXX,VOXX International Corporation,Consumer Non-Durables,2.8277182671916066,0.05484807808099765
VRA,"Vera Bradley, Inc.",Consumer Non-Durables,-1.1259159146981,0.025176337516577135
VRAY,"ViewRay, Inc.",Health Care,0.5103280383492871,0.052356180308897375
VRIG,PowerShares Variable Rate Investment Grade Portfolio,n/a,5.125295790971277,0.0016712058683912806
VRML,"Vermillion, Inc.",Health Care,0.4418593160362533,0.05055644262232346
VRNS,"Varonis Systems, Inc.",Technology,1.5955901164863597,0.018311279102319226
VRNT,Verint Systems Inc.,Technology,0.5473763593878356,0.016560479459279603
VRSK,"Verisk Analytics, Inc.",Technology,0.2721826203202365,0.008986605142294468
VRSN,"VeriSign, Inc.",Technology,2.2891850488253747,0.010851060011845928
VRTS,"Virtus Investment Partners, Inc.",Finance,0.6258927125010834,0.022108245509568
VRTU,Virtusa Corporation,Technology,1.531827569446172,0.02427885121407391
VRTX,Vertex Pharmaceuticals Incorporated,Health Care,1.6766455876129907,0.027091850876347294
VSAR,"Versartis, Inc.",Health Care,-0.7631826533539319,0.0693063639961938
VSAT,"ViaSat, Inc.",Technology,-0.42744976120822054,0.01696496976356921
VSEC,VSE Corporation,Consumer Services,2.388341605649542,0.02062576312849638
VSTM,"Verastem, Inc.",Health Care,2.8628204740478003,0.05783121413886902
VTGN,"VistaGen Therapeutics, Inc.",Health Care,-1.1195382636783184,0.03581049707005722
VTHR,Vanguard Russell 3000 ETF,n/a,3.08915494410701,0.017335454740631112
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,n/a,0.37638698561715167,0.0030679372268972225
VTL,"Vital Therapies, Inc.",Health Care,-0.05236571451437702,0.053621988858172244
VTNR,"Vertex Energy, Inc",Energy,-0.458677174194543,0.04305294407070654
VTVT,vTv Therapeutics Inc.,Health Care,-0.1094141645374484,0.02985362915499646
VTWG,Vanguard Russell 2000 Growth ETF,n/a,1.674024218841914,0.03616791901134397
VTWO,Vanguard Russell 2000 ETF,n/a,1.4672478112260827,0.04088043006937668
VTWV,Vanguard Russell 2000 Value ETF,n/a,1.2363749669263526,0.047826908032273005
VUSE,Vident Core US Equity ETF,n/a,1.4657935148667232,0.035126954018094396
VUZI,Vuzix Corporation,Technology,-0.7637172083903054,0.038677377120852285
VVUS,"VIVUS, Inc.",Health Care,-0.23540976120602408,0.030188900832773723
VWOB,Vanguard Emerging Markets Government Bond ETF,n/a,0.8342804432861339,0.014700552911153934
VWR,VWR Corporation,Consumer Durables,0.7211395252956825,0.01571502369955798
VXUS,Vanguard Total International Stock ETF,n/a,2.9088400033585184,0.019143515169483434
VYGR,"Voyager Therapeutics, Inc.",Health Care,0.8908514095910506,0.03876127635287099
VYMI,Vanguard International High Dividend Yield ETF,n/a,3.7515734445602402,0.01587694979996492
WABC,Westamerica Bancorporation,Finance,0.7745611310975657,0.014797696458692397
WAFD,"Washington Federal, Inc.",Finance,1.401243134423987,0.013810037176590519
WASH,"Washington Trust Bancorp, Inc.",Finance,1.8045011470642855,0.016441552283609048
WATT,Energous Corporation,Technology,-0.42916104775216374,0.040369584814579466
WAYN,Wayne Savings Bancshares Inc.,Finance,1.092580060027605,0.018283038495879474
WB,Weibo Corporation,Technology,3.6442356060508962,0.027694841407231094
WBA,"Walgreens Boots Alliance, Inc.",Health Care,0.03318636383402783,0.00987843130781311
WBB,"Westbury Bancorp, Inc.",Finance,0.14811916631884103,0.01370764346914821
WBKC,"Wolverine Bancorp, Inc.",Finance,2.046576190192616,0.02519512455571057
WCFB,"WCF Bancorp, Inc.",Finance,0.7910132826640853,0.020402304985749763
WDAY,"Workday, Inc.",Technology,0.5367779875852122,0.019204941761422876
WDC,Western Digital Corporation,Technology,1.6958537192468788,0.01964108657158404
WDFC,WD-40 Company,Basic Industries,0.16268705609844653,0.012391678515889883
WEB,"Web.com Group, Inc.",Technology,-0.07820155479805373,0.017763099921343867
WEBK,"Wellesley Bancorp, Inc.",Finance,0.8383812839664109,0.020105277345662646
WEN,Wendy&#39;s Company (The),Consumer Services,2.242362949781865,0.01386138457455633
WERN,"Werner Enterprises, Inc.",Transportation,1.9629889012956376,0.01601010583308819
WETF,"WisdomTree Investments, Inc.",Finance,0.1617905998600531,0.024274160402404366
WEYS,"Weyco Group, Inc.",Consumer Non-Durables,0.4404387252634373,0.01664931875803076
WFBI,WashingtonFirst Bankshares Inc,Finance,2.5832662514159037,0.016277213378989512
WHF,"WhiteHorse Finance, Inc.",n/a,0.2474704833798962,0.028777593292757014
WHLM,"Wilhelmina International, Inc.",Consumer Services,-0.5152748917271583,0.05549391735889014
WHLR,"Wheeler Real Estate Investment Trust, Inc.",Consumer Services,-0.1149506420632902,0.023104180647656077
WIFI,"Boingo Wireless, Inc.",Consumer Services,2.844335913684339,0.02685216018280212
WILC,"G. Willi-Food International,  Ltd.",Consumer Non-Durables,0.8616155763089484,0.02167534457429356
WIN,"Windstream Holdings, Inc.",Public Utilities,-1.2662399966131277,0.038159387687760636
WINA,Winmark Corporation,Consumer Services,1.4797180616919363,0.01278065011910019
WING,Wingstop Inc.,Consumer Services,2.7175263456119265,0.011074399754087503
WINS,Wins Finance Holdings Inc.,Finance,2.1430268013188587,0.19773352266494815
WIRE,Encore Wire Corporation,Capital Goods,0.9867732861827822,0.018625064772741888
WIX,Wix.com Ltd.,Technology,5.922326856072451,0.020998417337920863
WKHS,"Workhorse Group, Inc.",Capital Goods,-0.6982949708814726,0.05586712163679269
WLB,Westmoreland Coal Company,Energy,-0.9793489756798684,0.04495578534213264
WLDN,"Willdan Group, Inc.",Consumer Services,1.2866666492812249,0.03573956308202488
WLFC,Willis Lease Finance Corporation,Consumer Durables,0.11555836463088252,0.016193025910389822
WLTW,Willis Towers Watson Public Limited Company,Finance,0.9008408475089623,0.009758121582412084
WMGI,Wright Medical Group N.V.,Health Care,2.6437202653820737,0.017510418973806594
WMIH,WMIH Corp.,Finance,-0.8405400527107804,0.04741522102075666
WNEB,"Western New England Bancorp, Inc.",Finance,1.8487096408198154,0.01601958633320787
WOOD,iShares S&P Global Timber & Forestry Index Fund,n/a,8.906424943090546,0.011509038154539741
WPCS,WPCS International Incorporated,Consumer Services,0.8708328148653754,0.03580052955128151
WPPGY,WPP plc,Technology,-0.13588745098058536,0.012780287571757388
WPRT,Westport Fuel Systems Inc,Energy,-0.9332787573956313,0.03071229299935716
WRLD,World Acceptance Corporation,Finance,1.0312278161507016,0.02385269337388941
WSBC,"WesBanco, Inc.",Finance,1.1016598883452797,0.01531514191508385
WSBF,"Waterstone Financial, Inc.",Finance,0.9118540310453724,0.013807172544298653
WSCI,WSI Industries Inc.,Technology,-0.2546813731509018,0.030199793080590717
WSFS,WSFS Financial Corporation,Finance,1.4937544864610275,0.016008913111960097
WSTC,West Corporation,Miscellaneous,0.3984807644617015,0.015137872235662993
WSTG,"Wayside Technology Group, Inc.",Technology,-0.8838893824433184,0.017734784557468696
WSTL,"Westell Technologies, Inc.",Public Utilities,0.5444722910643482,0.04241638814287905
WTBA,West Bancorporation,Finance,1.186648032217213,0.016813243430033063
WTFC,Wintrust Financial Corporation,Finance,1.493719091201472,0.016466601363720863
WVE,WAVE Life Sciences Ltd.,Health Care,1.6926441914356394,0.030681604015856758
